hydrology.hyd: written by SWAT+ editor v2.3.3 on 2025-06-04 11:50 for SWAT+ rev.60.5.7
name                 lat_ttime       lat_sed       can_max          esco          epco   orgn_enrich   orgp_enrich       cn3_swf       bio_mix         perco      lat_orgn      lat_orgp        pet_co       latq_co  
hyd360                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd361                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd362                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd363                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd364                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd365                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd366                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd367                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd368                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd369                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd370                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd371                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd372                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd373                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd374                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd375                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd376                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd377                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd378                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd379                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd380                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd381                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd382                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd383                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd384                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd385                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd386                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd387                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd388                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd389                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd390                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd391                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd392                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd393                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd394                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd395                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd396                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd397                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd398                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd399                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd400                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd401                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd402                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd403                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd404                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd405                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd406                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd407                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd408                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd409                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd410                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd411                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd412                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd413                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd414                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd415                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd416                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd417                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd418                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd419                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd420                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd421                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd422                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd423                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd424                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd425                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd426                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd427                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd428                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd429                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd430                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd431                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd432                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd433                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd434                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd435                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd436                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd437                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd438                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd439                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd440                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd441                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd442                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd443                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd444                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd445                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd446                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd447                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd448                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd449                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd450                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd451                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd452                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd453                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd454                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd455                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd456                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd457                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd458                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd459                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd460                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd461                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd462                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd463                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd464                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd465                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd466                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd467                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd468                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd469                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd470                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd471                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd472                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd473                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd474                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd475                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd476                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd477                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd478                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd479                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd480                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd481                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd482                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd483                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd484                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd485                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd486                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd487                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd488                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd489                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd490                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd491                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd492                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd493                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd494                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd495                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd496                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd497                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd498                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd499                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd500                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd501                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd502                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd503                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd504                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd505                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd506                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd507                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd508                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd509                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd510                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd511                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd512                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd513                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd514                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd515                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd516                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd517                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd518                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd519                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd520                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd521                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd522                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd523                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd524                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd525                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd526                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd527                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd528                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd529                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd530                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd531                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd532                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd533                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd534                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd535                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd536                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd537                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd538                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd539                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd540                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd541                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd542                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd543                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
