filter,tilling,tilling_date,NP_ratio,spring_fertilizer,spring_fertilizer_date,summer_fertilizer,fertilizer_injection,cover_crop,scenario,management_template,TN,TP,TDP,crop_yield
33.33333,TRUE,15,dairy_fr,280.21,5,1120.85,       inject,TRUE,1151,management_schedule_5.txt,8.56997854004848,1.71243426484484,1.26208440832791,8.5019045
20,TRUE,15,dairy_fr,280.21,5,1120.85,       inject,TRUE,1152,management_schedule_5.txt,8.2593344184664,1.66900382512853,1.22727183838582,8.5019045
0,TRUE,1,26_13_00,560.43,5,1120.85,       inject,TRUE,1153,management_schedule_5.txt,123.622425301617,17.574740652158,16.4556057131589,9.666816875
100,TRUE,1,26_13_00,560.43,5,1120.85,       inject,TRUE,1154,management_schedule_5.txt,59.827876242942,9.22785676390639,8.73953336152397,9.666816875
33.33333,TRUE,1,26_13_00,560.43,5,1120.85,       inject,TRUE,1155,management_schedule_5.txt,54.1145546237272,8.70063856071071,8.2353824253968,9.666816875
20,TRUE,1,26_13_00,560.43,5,1120.85,       inject,TRUE,1156,management_schedule_5.txt,51.5629482621374,8.47349673645651,8.01694921484188,9.666816875
0,TRUE,15,26_13_00,560.43,5,1120.85,       inject,TRUE,1157,management_schedule_5.txt,123.590826776265,17.6245769959903,16.5102331959194,9.6672655
100,TRUE,15,26_13_00,560.43,5,1120.85,       inject,TRUE,1158,management_schedule_5.txt,59.8242537086794,9.25606092407885,8.76965245758429,9.6672655
33.33333,TRUE,15,26_13_00,560.43,5,1120.85,       inject,TRUE,1159,management_schedule_5.txt,54.109047261482,8.72377547792719,8.2601033028915,9.6672655
20,TRUE,15,26_13_00,560.43,5,1120.85,       inject,TRUE,1160,management_schedule_5.txt,51.5566089400831,8.49792067794273,8.04313677413962,9.6672655
0,TRUE,1,28_10_10,560.43,5,1120.85,       inject,TRUE,1161,management_schedule_5.txt,132.866635107107,14.0477738191821,12.928638880183,9.666816875
100,TRUE,1,28_10_10,560.43,5,1120.85,       inject,TRUE,1162,management_schedule_5.txt,64.2364919719629,7.34963128576321,6.86130788338079,9.666816875
33.33333,TRUE,1,28_10_10,560.43,5,1120.85,       inject,TRUE,1163,management_schedule_5.txt,58.0873946717336,6.93018900098781,6.4649328656739,9.666816875
20,TRUE,1,28_10_10,560.43,5,1120.85,       inject,TRUE,1164,management_schedule_5.txt,55.3365483842519,6.75015878444704,6.29361126283241,9.666816875
0,TRUE,15,28_10_10,560.43,5,1120.85,       inject,TRUE,1165,management_schedule_5.txt,132.835036987427,14.0917898733673,12.9774460732963,9.6672655
100,TRUE,15,28_10_10,560.43,5,1120.85,       inject,TRUE,1166,management_schedule_5.txt,64.2329428440027,7.36949559793972,6.88308713144515,9.6672655
33.33333,TRUE,15,28_10_10,560.43,5,1120.85,       inject,TRUE,1167,management_schedule_5.txt,58.0831955601583,6.94927277150483,6.48560059646914,9.6672655
20,TRUE,15,28_10_10,560.43,5,1120.85,       inject,TRUE,1168,management_schedule_5.txt,55.3312374459528,6.76705386752145,6.31226996371834,9.6672655
0,TRUE,1,dairy_fr,560.43,5,1120.85,       inject,TRUE,1169,management_schedule_5.txt,19.5146676423013,3.77484037068041,2.68258060132103,8.730604
100,TRUE,1,dairy_fr,560.43,5,1120.85,       inject,TRUE,1170,management_schedule_5.txt,9.5430696450259,1.88282151185015,1.40989302124417,8.730604
33.33333,TRUE,1,dairy_fr,560.43,5,1120.85,       inject,TRUE,1171,management_schedule_5.txt,8.79532706729791,1.77794946287058,1.32739615777812,8.730604
20,TRUE,1,dairy_fr,560.43,5,1120.85,       inject,TRUE,1172,management_schedule_5.txt,8.47491640597015,1.73310243949651,1.29106314375973,8.730604
0,TRUE,15,dairy_fr,560.43,5,1120.85,       inject,TRUE,1173,management_schedule_5.txt,19.5121095958377,3.78207117009605,2.69516689363374,8.732235125
100,TRUE,15,dairy_fr,560.43,5,1120.85,       inject,TRUE,1174,management_schedule_5.txt,9.54371044245163,1.88661944698432,1.41566022746414,8.732235125
33.33333,TRUE,15,dairy_fr,560.43,5,1120.85,       inject,TRUE,1175,management_schedule_5.txt,8.7958697037651,1.78150198657476,1.33278241930036,8.732235125
20,TRUE,15,dairy_fr,560.43,5,1120.85,       inject,TRUE,1176,management_schedule_5.txt,8.47510366804029,1.73665488391663,1.29650563764994,8.732235125
0,TRUE,1,26_13_00,1120.85,5,1120.85,       inject,TRUE,1177,management_schedule_5.txt,143.704865346586,19.5014681120489,18.3823331730498,9.666816875
100,TRUE,1,26_13_00,1120.85,5,1120.85,       inject,TRUE,1178,management_schedule_5.txt,69.3872552051249,10.3980440074408,9.9097206050584,9.666816875
33.33333,TRUE,1,26_13_00,1120.85,5,1120.85,       inject,TRUE,1179,management_schedule_5.txt,62.7208502092512,9.82280392752199,9.35754779220808,9.666816875
20,TRUE,1,26_13_00,1120.85,5,1120.85,       inject,TRUE,1180,management_schedule_5.txt,59.7640674122885,9.57659229588214,9.12004477426751,9.666816875
0,TRUE,15,26_13_00,1120.85,5,1120.85,       inject,TRUE,1181,management_schedule_5.txt,143.727484998326,19.554611241254,18.4402674411831,9.6672655
100,TRUE,15,26_13_00,1120.85,5,1120.85,       inject,TRUE,1182,management_schedule_5.txt,69.3888214548016,10.4264390031544,9.94003053665983,9.6672655
33.33333,TRUE,15,26_13_00,1120.85,5,1120.85,       inject,TRUE,1183,management_schedule_5.txt,62.7229266942867,9.85073380747095,9.38706163243526,9.6672655
20,TRUE,15,26_13_00,1120.85,5,1120.85,       inject,TRUE,1184,management_schedule_5.txt,59.7673922415439,9.59730223338798,9.14251832958487,9.6672655
0,TRUE,1,28_10_10,1120.85,5,1120.85,       inject,TRUE,1185,management_schedule_5.txt,154.56266500393,15.5318325338494,14.4126975948503,9.666816875
100,TRUE,1,28_10_10,1120.85,5,1120.85,       inject,TRUE,1186,management_schedule_5.txt,74.6246385039998,8.25499710295646,7.76667370057404,9.666816875
33.33333,TRUE,1,28_10_10,1120.85,5,1120.85,       inject,TRUE,1187,management_schedule_5.txt,67.4427117261176,7.7967993940287,7.33154325871479,9.666816875
20,TRUE,1,28_10_10,1120.85,5,1120.85,       inject,TRUE,1188,management_schedule_5.txt,64.2457296087119,7.59960594821293,7.1430584265983,9.666816875
0,TRUE,15,28_10_10,1120.85,5,1120.85,       inject,TRUE,1189,management_schedule_5.txt,154.58553362503,15.5860934006647,14.4717496005938,9.6672655
100,TRUE,15,28_10_10,1120.85,5,1120.85,       inject,TRUE,1190,management_schedule_5.txt,74.6220635955051,8.27555198332516,7.7891435168306,9.6672655
33.33333,TRUE,15,28_10_10,1120.85,5,1120.85,       inject,TRUE,1191,management_schedule_5.txt,67.4466178635781,7.81625837986893,7.35258620483325,9.6672655
20,TRUE,15,28_10_10,1120.85,5,1120.85,       inject,TRUE,1192,management_schedule_5.txt,64.247045333666,7.61799950664639,7.16321560284328,9.6672655
0,TRUE,1,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1193,management_schedule_5.txt,20.4685924409203,4.01598689690694,2.92477010743702,9.095329
100,TRUE,1,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1194,management_schedule_5.txt,10.0217574755013,2.02639882322642,1.554571820222,9.095329
33.33333,TRUE,1,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1195,management_schedule_5.txt,9.23009131400418,1.91496680841926,1.46548162934543,9.095329
20,TRUE,1,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1196,management_schedule_5.txt,8.89257764172006,1.86755397450864,1.42676236851106,9.095329
0,TRUE,15,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1197,management_schedule_5.txt,20.4732295214118,4.02327616918746,2.9376680736969,9.0968245
100,TRUE,15,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1198,management_schedule_5.txt,10.0211293011407,2.03095365142848,1.56114198679904,9.0968245
33.33333,TRUE,15,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1199,management_schedule_5.txt,9.23152649020896,1.91909771137599,1.47155075596461,9.0968245
20,TRUE,15,dairy_fr,1120.85,5,1120.85,       inject,TRUE,1200,management_schedule_5.txt,8.89337897716061,1.87121686122633,1.43231869918183,9.0968245
0,TRUE,1,26_13_00,0,2,0, aerial_solid,TRUE,1201,management_schedule_4.txt,15.078707959735,1.97329203814459,0.844241316166076,7.177725375
100,TRUE,1,26_13_00,0,2,0, aerial_solid,TRUE,1202,management_schedule_4.txt,7.37919958222543,0.918960323691584,0.426971386181152,7.177725375
33.33333,TRUE,1,26_13_00,0,2,0, aerial_solid,TRUE,1203,management_schedule_4.txt,6.82987676476698,0.86860320868735,0.39966596416903,7.177725375
20,TRUE,1,26_13_00,0,2,0, aerial_solid,TRUE,1204,management_schedule_4.txt,6.59922166440219,0.847875635162609,0.387844523121592,7.177725375
0,TRUE,15,26_13_00,0,2,0, aerial_solid,TRUE,1205,management_schedule_4.txt,15.0594890729994,1.9736100569629,0.850372811198605,7.180466125
100,TRUE,15,26_13_00,0,2,0, aerial_solid,TRUE,1206,management_schedule_4.txt,7.37363582920092,0.919951391738768,0.430027767102501,7.180466125
33.33333,TRUE,15,26_13_00,0,2,0, aerial_solid,TRUE,1207,management_schedule_4.txt,6.8231811833345,0.869468342093707,0.402450723364064,7.180466125
20,TRUE,15,26_13_00,0,2,0, aerial_solid,TRUE,1208,management_schedule_4.txt,6.59327208742832,0.848671770503032,0.390567301117418,7.180466125
0,TRUE,1,28_10_10,0,2,0, aerial_solid,TRUE,1209,management_schedule_4.txt,15.078707959735,1.97329203814459,0.844241316166076,7.177725375
100,TRUE,1,28_10_10,0,2,0, aerial_solid,TRUE,1210,management_schedule_4.txt,7.37919958222543,0.918960323691584,0.426971386181152,7.177725375
33.33333,TRUE,1,28_10_10,0,2,0, aerial_solid,TRUE,1211,management_schedule_4.txt,6.82987676476698,0.86860320868735,0.39966596416903,7.177725375
20,TRUE,1,28_10_10,0,2,0, aerial_solid,TRUE,1212,management_schedule_4.txt,6.59922166440219,0.847875635162609,0.387844523121592,7.177725375
0,TRUE,15,28_10_10,0,2,0, aerial_solid,TRUE,1213,management_schedule_4.txt,15.0594890729994,1.9736100569629,0.850372811198605,7.180466125
100,TRUE,15,28_10_10,0,2,0, aerial_solid,TRUE,1214,management_schedule_4.txt,7.37363582920092,0.919951391738768,0.430027767102501,7.180466125
33.33333,TRUE,15,28_10_10,0,2,0, aerial_solid,TRUE,1215,management_schedule_4.txt,6.8231811833345,0.869468342093707,0.402450723364064,7.180466125
20,TRUE,15,28_10_10,0,2,0, aerial_solid,TRUE,1216,management_schedule_4.txt,6.59327208742832,0.848671770503032,0.390567301117418,7.180466125
0,TRUE,1,dairy_fr,0,2,0, aerial_solid,TRUE,1217,management_schedule_4.txt,15.078707959735,1.97329203814459,0.844241316166076,7.177725375
100,TRUE,1,dairy_fr,0,2,0, aerial_solid,TRUE,1218,management_schedule_4.txt,7.37919958222543,0.918960323691584,0.426971386181152,7.177725375
33.33333,TRUE,1,dairy_fr,0,2,0, aerial_solid,TRUE,1219,management_schedule_4.txt,6.82987676476698,0.86860320868735,0.39966596416903,7.177725375
20,TRUE,1,dairy_fr,0,2,0, aerial_solid,TRUE,1220,management_schedule_4.txt,6.59922166440219,0.847875635162609,0.387844523121592,7.177725375
0,TRUE,15,dairy_fr,0,2,0, aerial_solid,TRUE,1221,management_schedule_4.txt,15.0594890729994,1.9736100569629,0.850372811198605,7.180466125
100,TRUE,15,dairy_fr,0,2,0, aerial_solid,TRUE,1222,management_schedule_4.txt,7.37363582920092,0.919951391738768,0.430027767102501,7.180466125
33.33333,TRUE,15,dairy_fr,0,2,0, aerial_solid,TRUE,1223,management_schedule_4.txt,6.8231811833345,0.869468342093707,0.402450723364064,7.180466125
20,TRUE,15,dairy_fr,0,2,0, aerial_solid,TRUE,1224,management_schedule_4.txt,6.59327208742832,0.848671770503032,0.390567301117418,7.180466125
0,TRUE,1,26_13_00,140.11,2,0, aerial_solid,TRUE,1225,management_schedule_4.txt,22.394796202994,3.65094389182161,2.55903570591475,8.82347125
100,TRUE,1,26_13_00,140.11,2,0, aerial_solid,TRUE,1226,management_schedule_4.txt,10.9632218051202,1.80091767517912,1.32283707708676,8.82347125
33.33333,TRUE,1,26_13_00,140.11,2,0, aerial_solid,TRUE,1227,management_schedule_4.txt,10.0905272931497,1.69709714060929,1.24119491421697,8.82347125
20,TRUE,1,26_13_00,140.11,2,0, aerial_solid,TRUE,1228,management_schedule_4.txt,9.71898768577234,1.65380727540651,1.20655498853392,8.82347125
0,TRUE,15,26_13_00,140.11,2,0, aerial_solid,TRUE,1229,management_schedule_4.txt,22.3774099845069,3.66265376871918,2.57629274744337,8.825899375
100,TRUE,15,26_13_00,140.11,2,0, aerial_solid,TRUE,1230,management_schedule_4.txt,10.9553420732041,1.80632860101666,1.33038250639743,8.825899375
33.33333,TRUE,15,26_13_00,140.11,2,0, aerial_solid,TRUE,1231,management_schedule_4.txt,10.084702704008,1.70259762046511,1.24871591008944,8.825899375
20,TRUE,15,26_13_00,140.11,2,0, aerial_solid,TRUE,1232,management_schedule_4.txt,9.71349311886135,1.65941177743451,1.21400312096689,8.825899375
0,TRUE,1,28_10_10,140.11,2,0, aerial_solid,TRUE,1233,management_schedule_4.txt,22.9604596847204,3.2789667556372,2.18758408829591,8.906181375
100,TRUE,1,28_10_10,140.11,2,0, aerial_solid,TRUE,1234,management_schedule_4.txt,11.2441449040177,1.605848504622,1.12798933491785,8.906181375
33.33333,TRUE,1,28_10_10,140.11,2,0, aerial_solid,TRUE,1235,management_schedule_4.txt,10.3468998771523,1.51448426640667,1.05879728114134,8.906181375
20,TRUE,1,28_10_10,140.11,2,0, aerial_solid,TRUE,1236,management_schedule_4.txt,9.96480795549492,1.47654467745825,1.02953474395477,8.906181375
0,TRUE,15,28_10_10,140.11,2,0, aerial_solid,TRUE,1237,management_schedule_4.txt,22.9504911661867,3.288245890171,2.20240882773874,8.908690125
100,TRUE,15,28_10_10,140.11,2,0, aerial_solid,TRUE,1238,management_schedule_4.txt,11.2373189151186,1.61101828160293,1.13527398397601,8.908690125
33.33333,TRUE,15,28_10_10,140.11,2,0, aerial_solid,TRUE,1239,management_schedule_4.txt,10.3402153894582,1.51917911106023,1.06547778463798,8.908690125
20,TRUE,15,28_10_10,140.11,2,0, aerial_solid,TRUE,1240,management_schedule_4.txt,9.95854198293377,1.48068267386682,1.03549828887853,8.908690125
0,TRUE,1,dairy_fr,140.11,2,0, aerial_solid,TRUE,1241,management_schedule_4.txt,15.6828309496301,2.17603197294299,1.05361818199001,7.325044125
100,TRUE,1,dairy_fr,140.11,2,0, aerial_solid,TRUE,1242,management_schedule_4.txt,7.66424210015725,1.02805463105852,0.53917321176377,7.325044125
33.33333,TRUE,1,dairy_fr,140.11,2,0, aerial_solid,TRUE,1243,management_schedule_4.txt,7.08454895881369,0.971354737057457,0.505396006521019,7.325044125
20,TRUE,1,dairy_fr,140.11,2,0, aerial_solid,TRUE,1244,management_schedule_4.txt,6.84147343507422,0.948011503884211,0.490883278696428,7.325044125
0,TRUE,15,dairy_fr,140.11,2,0, aerial_solid,TRUE,1245,management_schedule_4.txt,15.6752168905048,2.17821627208496,1.06109632319905,7.3267575
100,TRUE,15,dairy_fr,140.11,2,0, aerial_solid,TRUE,1246,management_schedule_4.txt,7.66076445913162,1.02959938988602,0.542668995701512,7.3267575
33.33333,TRUE,15,dairy_fr,140.11,2,0, aerial_solid,TRUE,1247,management_schedule_4.txt,7.08327855296537,0.972810692404452,0.508742005041196,7.3267575
20,TRUE,15,dairy_fr,140.11,2,0, aerial_solid,TRUE,1248,management_schedule_4.txt,6.83945529531556,0.949284645163114,0.494028977047311,7.3267575
0,TRUE,1,26_13_00,280.21,2,0, aerial_solid,TRUE,1249,management_schedule_4.txt,29.9974081438801,5.32411035955187,4.2238589371344,9.492255625
100,TRUE,1,26_13_00,280.21,2,0, aerial_solid,TRUE,1250,management_schedule_4.txt,14.6725751226555,2.67204039568778,2.1907856195193,9.492255625
33.33333,TRUE,1,26_13_00,280.21,2,0, aerial_solid,TRUE,1251,management_schedule_4.txt,13.4650236964354,2.51616932144813,2.05742889032758,9.492255625
20,TRUE,1,26_13_00,280.21,2,0, aerial_solid,TRUE,1252,management_schedule_4.txt,12.9516287408405,2.45053735270861,2.00041363569739,9.492255625
0,TRUE,15,26_13_00,280.21,2,0, aerial_solid,TRUE,1253,management_schedule_4.txt,29.9798678301618,5.34719602769179,4.25203185634817,9.493621
100,TRUE,15,26_13_00,280.21,2,0, aerial_solid,TRUE,1254,management_schedule_4.txt,14.6621277770889,2.68271683589032,2.20343212366507,9.493621
33.33333,TRUE,15,26_13_00,280.21,2,0, aerial_solid,TRUE,1255,management_schedule_4.txt,13.4638899991698,2.52682861609106,2.06982911702962,9.493621
20,TRUE,15,26_13_00,280.21,2,0, aerial_solid,TRUE,1256,management_schedule_4.txt,12.9424764617432,2.45975268368737,2.01148462502447,9.493621
0,TRUE,1,28_10_10,280.21,2,0, aerial_solid,TRUE,1257,management_schedule_4.txt,31.1805881813036,4.58156878672602,3.47718633227734,9.53473425
100,TRUE,1,28_10_10,280.21,2,0, aerial_solid,TRUE,1258,management_schedule_4.txt,15.2471312694852,2.28368072957031,1.80108916270222,9.53473425
33.33333,TRUE,1,28_10_10,280.21,2,0, aerial_solid,TRUE,1259,management_schedule_4.txt,13.9899549132875,2.15066157125988,1.69075061497156,9.53473425
20,TRUE,1,28_10_10,280.21,2,0, aerial_solid,TRUE,1260,management_schedule_4.txt,13.4548452185919,2.09486933666498,1.64361350487912,9.53473425
0,TRUE,15,28_10_10,280.21,2,0, aerial_solid,TRUE,1261,management_schedule_4.txt,31.1606537918861,4.59870355983037,3.50028139459623,9.535853375
100,TRUE,15,28_10_10,280.21,2,0, aerial_solid,TRUE,1262,management_schedule_4.txt,15.2383717987086,2.29277659770837,1.81222397775997,9.535853375
33.33333,TRUE,15,28_10_10,280.21,2,0, aerial_solid,TRUE,1263,management_schedule_4.txt,13.9840103425267,2.15932691395563,1.70117101993395,9.535853375
20,TRUE,15,28_10_10,280.21,2,0, aerial_solid,TRUE,1264,management_schedule_4.txt,13.4478215190487,2.1031703646783,1.65360983774926,9.535853375
0,TRUE,1,dairy_fr,280.21,2,0, aerial_solid,TRUE,1265,management_schedule_4.txt,16.2936527115102,2.36820296096234,1.25133359188067,7.46685125
100,TRUE,1,dairy_fr,280.21,2,0, aerial_solid,TRUE,1266,management_schedule_4.txt,7.94907882134003,1.12895847400105,0.642949773988633,7.46685125
33.33333,TRUE,1,dairy_fr,280.21,2,0, aerial_solid,TRUE,1267,management_schedule_4.txt,7.34235555657866,1.06640109673796,0.603146532241793,7.46685125
20,TRUE,1,dairy_fr,280.21,2,0, aerial_solid,TRUE,1268,management_schedule_4.txt,7.08663918393998,1.04023122402771,0.585894910405645,7.46685125
0,TRUE,15,dairy_fr,280.21,2,0, aerial_solid,TRUE,1269,management_schedule_4.txt,16.295203430049,2.37120377818701,1.25980254865525,7.467653125
100,TRUE,15,dairy_fr,280.21,2,0, aerial_solid,TRUE,1270,management_schedule_4.txt,7.95042995915362,1.1311067207948,0.646975708374383,7.467653125
33.33333,TRUE,15,dairy_fr,280.21,2,0, aerial_solid,TRUE,1271,management_schedule_4.txt,7.34505066016586,1.06823443478077,0.606891652481926,7.467653125
20,TRUE,15,dairy_fr,280.21,2,0, aerial_solid,TRUE,1272,management_schedule_4.txt,7.08748433523861,1.042237703341,0.589587270174988,7.467653125
0,TRUE,1,26_13_00,560.43,2,0, aerial_solid,TRUE,1273,management_schedule_4.txt,44.1154416853549,8.62674842865819,7.50761348965907,9.666816875
100,TRUE,1,26_13_00,560.43,2,0, aerial_solid,TRUE,1274,management_schedule_4.txt,21.5800553344645,4.39491148468879,3.90658808230637,9.666816875
33.33333,TRUE,1,26_13_00,560.43,2,0, aerial_solid,TRUE,1275,management_schedule_4.txt,19.760834004252,4.13414418338486,3.66888804807095,9.666816875
20,TRUE,1,26_13_00,560.43,2,0, aerial_solid,TRUE,1276,management_schedule_4.txt,18.9875672319932,4.02425332569623,3.5677058040816,9.666816875
0,TRUE,15,26_13_00,560.43,2,0, aerial_solid,TRUE,1277,management_schedule_4.txt,44.0897142616065,8.67013703581246,7.55579323574153,9.6672655
100,TRUE,15,26_13_00,560.43,2,0, aerial_solid,TRUE,1278,management_schedule_4.txt,21.5758698619051,4.4155832540848,3.92917478759023,9.6672655
33.33333,TRUE,15,26_13_00,560.43,2,0, aerial_solid,TRUE,1279,management_schedule_4.txt,19.7579082410334,4.15395608890751,3.69028391387182,9.6672655
20,TRUE,15,26_13_00,560.43,2,0, aerial_solid,TRUE,1280,management_schedule_4.txt,18.9808743681431,4.04276245700625,3.58797855320314,9.6672655
0,TRUE,1,28_10_10,560.43,2,0, aerial_solid,TRUE,1281,management_schedule_4.txt,46.1566466690138,7.13170196526878,6.01256702626966,9.666816875
100,TRUE,1,28_10_10,560.43,2,0, aerial_solid,TRUE,1282,management_schedule_4.txt,22.5823966009427,3.61345636316351,3.12513296078108,9.666816875
33.33333,TRUE,1,28_10_10,560.43,2,0, aerial_solid,TRUE,1283,management_schedule_4.txt,20.6728486628604,3.40029091332132,2.93503477800742,9.666816875
20,TRUE,1,28_10_10,560.43,2,0, aerial_solid,TRUE,1284,management_schedule_4.txt,19.8659948564232,3.30996975191285,2.85342223029821,9.666816875
0,TRUE,15,28_10_10,560.43,2,0, aerial_solid,TRUE,1285,management_schedule_4.txt,46.1322193365857,7.16561856163294,6.05127476156202,9.6672655
100,TRUE,15,28_10_10,560.43,2,0, aerial_solid,TRUE,1286,management_schedule_4.txt,22.5796088865792,3.63031095629195,3.14390248979739,9.6672655
33.33333,TRUE,15,28_10_10,560.43,2,0, aerial_solid,TRUE,1287,management_schedule_4.txt,20.6692565096307,3.41576740000776,2.95209522497207,9.6672655
20,TRUE,15,28_10_10,560.43,2,0, aerial_solid,TRUE,1288,management_schedule_4.txt,19.8588328584021,3.32488130956268,2.87009740575957,9.6672655
0,TRUE,1,dairy_fr,560.43,2,0, aerial_solid,TRUE,1289,management_schedule_4.txt,17.5411413599637,2.74877311367281,1.64072320627798,7.7340985
100,TRUE,1,dairy_fr,560.43,2,0, aerial_solid,TRUE,1290,management_schedule_4.txt,8.52678220004353,1.32871482194568,0.846992220297457,7.7340985
33.33333,TRUE,1,dairy_fr,560.43,2,0, aerial_solid,TRUE,1291,management_schedule_4.txt,7.86397717556284,1.25434033332061,0.79520934226474,7.7340985
20,TRUE,1,dairy_fr,560.43,2,0, aerial_solid,TRUE,1292,management_schedule_4.txt,7.58193188410755,1.22304465539104,0.772762565755105,7.7340985
0,TRUE,15,dairy_fr,560.43,2,0, aerial_solid,TRUE,1293,management_schedule_4.txt,17.5516303524738,2.75536225263951,1.65255931372231,7.73321175
100,TRUE,15,dairy_fr,560.43,2,0, aerial_solid,TRUE,1294,management_schedule_4.txt,8.537034309232,1.33199566414675,0.852268944580014,7.73321175
33.33333,TRUE,15,dairy_fr,560.43,2,0, aerial_solid,TRUE,1295,management_schedule_4.txt,7.87040308242233,1.25685665481862,0.799606840156549,7.73321175
20,TRUE,15,dairy_fr,560.43,2,0, aerial_solid,TRUE,1296,management_schedule_4.txt,7.59006469941721,1.22588162906234,0.777301517356892,7.73321175
0,TRUE,1,26_13_00,1120.85,2,0, aerial_solid,TRUE,1297,management_schedule_4.txt,71.050910471003,15.1799918666326,14.0608569276335,9.666816875
100,TRUE,1,26_13_00,1120.85,2,0, aerial_solid,TRUE,1298,management_schedule_4.txt,34.8241590241574,7.81690127273698,7.32857787035455,9.666816875
33.33333,TRUE,1,26_13_00,1120.85,2,0, aerial_solid,TRUE,1299,management_schedule_4.txt,31.8398541305014,7.35045048380505,6.88519434849115,9.666816875
20,TRUE,1,26_13_00,1120.85,2,0, aerial_solid,TRUE,1300,management_schedule_4.txt,30.5633455052755,7.15182994557281,6.69528242395818,9.666816875
0,TRUE,15,26_13_00,1120.85,2,0, aerial_solid,TRUE,1301,management_schedule_4.txt,71.0174951198235,15.2624000178758,14.1480562178049,9.6672655
100,TRUE,15,26_13_00,1120.85,2,0, aerial_solid,TRUE,1302,management_schedule_4.txt,34.8117161821887,7.8583097077765,7.37190124128193,9.6672655
33.33333,TRUE,15,26_13_00,1120.85,2,0, aerial_solid,TRUE,1303,management_schedule_4.txt,31.8299091903142,7.38871012344524,6.92503794840955,9.6672655
20,TRUE,15,26_13_00,1120.85,2,0, aerial_solid,TRUE,1304,management_schedule_4.txt,30.5527071178058,7.18798263615605,6.73319873235294,9.6672655
0,TRUE,1,28_10_10,1120.85,2,0, aerial_solid,TRUE,1305,management_schedule_4.txt,75.4806751952765,12.1924778576373,11.0733429186381,9.666816875
100,TRUE,1,28_10_10,1120.85,2,0, aerial_solid,TRUE,1306,management_schedule_4.txt,36.9784847570717,6.25619320820479,5.76786980582237,9.666816875
33.33333,TRUE,1,28_10_10,1120.85,2,0, aerial_solid,TRUE,1307,management_schedule_4.txt,33.8086606742899,5.88378087049985,5.41852473518594,9.666816875
20,TRUE,1,28_10_10,1120.85,2,0, aerial_solid,TRUE,1308,management_schedule_4.txt,32.4452108359571,5.72563523897681,5.26908771736218,9.666816875
0,TRUE,15,28_10_10,1120.85,2,0, aerial_solid,TRUE,1309,management_schedule_4.txt,75.4456822661133,12.2568181296313,11.1424743295603,9.6672655
100,TRUE,15,28_10_10,1120.85,2,0, aerial_solid,TRUE,1310,management_schedule_4.txt,36.9639947662703,6.28738891307312,5.80098044657856,9.6672655
33.33333,TRUE,15,28_10_10,1120.85,2,0, aerial_solid,TRUE,1311,management_schedule_4.txt,33.7971804673417,5.91318557426056,5.44951339922487,9.6672655
20,TRUE,15,28_10_10,1120.85,2,0, aerial_solid,TRUE,1312,management_schedule_4.txt,32.4340291513876,5.75323054827653,5.29844664447342,9.6672655
0,TRUE,1,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1313,management_schedule_4.txt,20.0395040820751,3.50893689362583,2.41087190794657,8.20552125
100,TRUE,1,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1314,management_schedule_4.txt,9.69327714683193,1.72692051770494,1.25047015844818,8.20552125
33.33333,TRUE,1,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1315,management_schedule_4.txt,8.91263296680151,1.62777135129128,1.17378659343126,8.20552125
20,TRUE,1,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1316,management_schedule_4.txt,8.57977650522015,1.58618724291734,1.14096082636158,8.20552125
0,TRUE,15,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1317,management_schedule_4.txt,20.09679923419,3.51904606392581,2.42603594626766,8.202140625
100,TRUE,15,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1318,management_schedule_4.txt,9.7189941552702,1.73186591787263,1.25733061796621,8.202140625
33.33333,TRUE,15,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1319,management_schedule_4.txt,8.93701246731673,1.63261550979296,1.18041320582753,8.202140625
20,TRUE,15,dairy_fr,1120.85,2,0, aerial_solid,TRUE,1320,management_schedule_4.txt,8.60061834526853,1.59112104800487,1.14760460668343,8.202140625
0,TRUE,1,26_13_00,0,5,0, aerial_solid,TRUE,1321,management_schedule_5.txt,15.078707959735,1.97329203814459,0.844241316166076,7.177725375
100,TRUE,1,26_13_00,0,5,0, aerial_solid,TRUE,1322,management_schedule_5.txt,7.37919958222543,0.918960323691584,0.426971386181152,7.177725375
33.33333,TRUE,1,26_13_00,0,5,0, aerial_solid,TRUE,1323,management_schedule_5.txt,6.82987676476698,0.86860320868735,0.39966596416903,7.177725375
20,TRUE,1,26_13_00,0,5,0, aerial_solid,TRUE,1324,management_schedule_5.txt,6.59922166440219,0.847875635162609,0.387844523121592,7.177725375
