filter,tilling,tilling_date,NP_ratio,spring_fertilizer,spring_fertilizer_date,summer_fertilizer,fertilizer_injection,cover_crop,scenario,management_template,TN,TP,TDP,crop_yield
20,TRUE,15,dairy_fr,140.11,5,140.11,       inject,TRUE,408,management_schedule_5.txt,2.458053348,0.29979328,0.102234991,2.0455925
0,TRUE,1,26_13_00,280.21,5,140.11,       inject,TRUE,409,management_schedule_5.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,280.21,5,140.11,       inject,TRUE,410,management_schedule_5.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,280.21,5,140.11,       inject,TRUE,411,management_schedule_5.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,280.21,5,140.11,       inject,TRUE,412,management_schedule_5.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,280.21,5,140.11,       inject,TRUE,413,management_schedule_5.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,280.21,5,140.11,       inject,TRUE,414,management_schedule_5.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,280.21,5,140.11,       inject,TRUE,415,management_schedule_5.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,280.21,5,140.11,       inject,TRUE,416,management_schedule_5.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,280.21,5,140.11,       inject,TRUE,417,management_schedule_5.txt,7.647021353,1.350069677,0.87037876,4.137619875
100,TRUE,1,28_10_10,280.21,5,140.11,       inject,TRUE,418,management_schedule_5.txt,4.618302784,0.747535384,0.533769224,4.137619875
33.33333,TRUE,1,28_10_10,280.21,5,140.11,       inject,TRUE,419,management_schedule_5.txt,4.37867044,0.712172801,0.510881228,4.137619875
20,TRUE,1,28_10_10,280.21,5,140.11,       inject,TRUE,420,management_schedule_5.txt,4.286671204,0.698456112,0.501485974,4.137619875
0,TRUE,15,28_10_10,280.21,5,140.11,       inject,TRUE,421,management_schedule_5.txt,7.645734645,1.350733624,0.87128963,4.137787
100,TRUE,15,28_10_10,280.21,5,140.11,       inject,TRUE,422,management_schedule_5.txt,4.61779627,0.747636777,0.533981238,4.137787
33.33333,TRUE,15,28_10_10,280.21,5,140.11,       inject,TRUE,423,management_schedule_5.txt,4.378542662,0.712342625,0.511067561,4.137787
20,TRUE,15,28_10_10,280.21,5,140.11,       inject,TRUE,424,management_schedule_5.txt,4.286405422,0.698566464,0.501621783,4.137787
0,TRUE,1,dairy_fr,280.21,5,140.11,       inject,TRUE,425,management_schedule_5.txt,4.810373591,0.701267623,0.219875083,2.111285125
100,TRUE,1,dairy_fr,280.21,5,140.11,       inject,TRUE,426,management_schedule_5.txt,2.724570982,0.344449998,0.129837503,2.111285125
33.33333,TRUE,1,dairy_fr,280.21,5,140.11,       inject,TRUE,427,management_schedule_5.txt,2.561419105,0.325847337,0.123691172,2.111285125
20,TRUE,1,dairy_fr,280.21,5,140.11,       inject,TRUE,428,management_schedule_5.txt,2.502367672,0.319072717,0.121228594,2.111285125
0,TRUE,15,dairy_fr,280.21,5,140.11,       inject,TRUE,429,management_schedule_5.txt,4.809372988,0.701299484,0.220125783,2.11168425
100,TRUE,15,dairy_fr,280.21,5,140.11,       inject,TRUE,430,management_schedule_5.txt,2.724293204,0.344474469,0.129919407,2.11168425
33.33333,TRUE,15,dairy_fr,280.21,5,140.11,       inject,TRUE,431,management_schedule_5.txt,2.561319393,0.325928626,0.123819104,2.11168425
20,TRUE,15,dairy_fr,280.21,5,140.11,       inject,TRUE,432,management_schedule_5.txt,2.502136418,0.319050225,0.121255127,2.11168425
0,TRUE,1,26_13_00,560.43,5,140.11,       inject,TRUE,433,management_schedule_5.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,560.43,5,140.11,       inject,TRUE,434,management_schedule_5.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,560.43,5,140.11,       inject,TRUE,435,management_schedule_5.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,560.43,5,140.11,       inject,TRUE,436,management_schedule_5.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,560.43,5,140.11,       inject,TRUE,437,management_schedule_5.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,560.43,5,140.11,       inject,TRUE,438,management_schedule_5.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,560.43,5,140.11,       inject,TRUE,439,management_schedule_5.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,560.43,5,140.11,       inject,TRUE,440,management_schedule_5.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,560.43,5,140.11,       inject,TRUE,441,management_schedule_5.txt,9.336965827,1.717264743,1.237533605,4.542132125
100,TRUE,1,28_10_10,560.43,5,140.11,       inject,TRUE,442,management_schedule_5.txt,5.911325651,1.016372148,0.802595391,4.542132125
33.33333,TRUE,1,28_10_10,560.43,5,140.11,       inject,TRUE,443,management_schedule_5.txt,5.634842443,0.974210376,0.772900847,4.542132125
20,TRUE,1,28_10_10,560.43,5,140.11,       inject,TRUE,444,management_schedule_5.txt,5.527654439,0.957728488,0.76074036,4.542132125
0,TRUE,15,28_10_10,560.43,5,140.11,       inject,TRUE,445,management_schedule_5.txt,9.336013303,1.717589096,1.238118071,4.54219
100,TRUE,15,28_10_10,560.43,5,140.11,       inject,TRUE,446,management_schedule_5.txt,5.910707903,1.01652727,0.802850036,4.54219
33.33333,TRUE,15,28_10_10,560.43,5,140.11,       inject,TRUE,447,management_schedule_5.txt,5.634693466,0.974426265,0.773137918,4.54219
20,TRUE,15,28_10_10,560.43,5,140.11,       inject,TRUE,448,management_schedule_5.txt,5.527064363,0.957938532,0.760986114,4.54219
0,TRUE,1,dairy_fr,560.43,5,140.11,       inject,TRUE,449,management_schedule_5.txt,4.925095983,0.755144991,0.272994639,2.232989625
100,TRUE,1,dairy_fr,560.43,5,140.11,       inject,TRUE,450,management_schedule_5.txt,2.816475595,0.383742296,0.168392994,2.232989625
33.33333,TRUE,1,dairy_fr,560.43,5,140.11,       inject,TRUE,451,management_schedule_5.txt,2.651083551,0.364140591,0.161255987,2.232989625
20,TRUE,1,dairy_fr,560.43,5,140.11,       inject,TRUE,452,management_schedule_5.txt,2.591188361,0.356902456,0.158322463,2.232989625
0,TRUE,15,dairy_fr,560.43,5,140.11,       inject,TRUE,453,management_schedule_5.txt,4.924432683,0.755197008,0.273240856,2.233433
100,TRUE,15,dairy_fr,560.43,5,140.11,       inject,TRUE,454,management_schedule_5.txt,2.815896769,0.3838081,0.168503326,2.233433
33.33333,TRUE,15,dairy_fr,560.43,5,140.11,       inject,TRUE,455,management_schedule_5.txt,2.650861881,0.364198098,0.161354172,2.233433
20,TRUE,15,dairy_fr,560.43,5,140.11,       inject,TRUE,456,management_schedule_5.txt,2.591135846,0.356904882,0.158399951,2.233433
0,TRUE,1,26_13_00,1120.85,5,140.11,       inject,TRUE,457,management_schedule_5.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,1120.85,5,140.11,       inject,TRUE,458,management_schedule_5.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,1120.85,5,140.11,       inject,TRUE,459,management_schedule_5.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,1120.85,5,140.11,       inject,TRUE,460,management_schedule_5.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,1120.85,5,140.11,       inject,TRUE,461,management_schedule_5.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,1120.85,5,140.11,       inject,TRUE,462,management_schedule_5.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,1120.85,5,140.11,       inject,TRUE,463,management_schedule_5.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,1120.85,5,140.11,       inject,TRUE,464,management_schedule_5.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,1120.85,5,140.11,       inject,TRUE,465,management_schedule_5.txt,12.73593321,2.452870667,1.973120393,4.694855875
100,TRUE,1,28_10_10,1120.85,5,140.11,       inject,TRUE,466,management_schedule_5.txt,8.510288118,1.554434799,1.340653394,4.694855875
33.33333,TRUE,1,28_10_10,1120.85,5,140.11,       inject,TRUE,467,management_schedule_5.txt,8.161112717,1.498691996,1.29737816,4.694855875
20,TRUE,1,28_10_10,1120.85,5,140.11,       inject,TRUE,468,management_schedule_5.txt,8.02149928,1.476683632,1.279691178,4.694855875
0,TRUE,15,28_10_10,1120.85,5,140.11,       inject,TRUE,469,management_schedule_5.txt,12.73497206,2.453708079,1.974215201,4.6948585
100,TRUE,15,28_10_10,1120.85,5,140.11,       inject,TRUE,470,management_schedule_5.txt,8.509656688,1.554831862,1.341149318,4.6948585
33.33333,TRUE,15,28_10_10,1120.85,5,140.11,       inject,TRUE,471,management_schedule_5.txt,8.160949764,1.49896737,1.297674693,4.6948585
20,TRUE,15,28_10_10,1120.85,5,140.11,       inject,TRUE,472,management_schedule_5.txt,8.020930921,1.476937931,1.279980595,4.6948585
0,TRUE,1,dairy_fr,1120.85,5,140.11,       inject,TRUE,473,management_schedule_5.txt,5.151981091,0.860137671,0.375773928,2.463177125
100,TRUE,1,dairy_fr,1120.85,5,140.11,       inject,TRUE,474,management_schedule_5.txt,2.996699826,0.461344636,0.243808096,2.463177125
33.33333,TRUE,1,dairy_fr,1120.85,5,140.11,       inject,TRUE,475,management_schedule_5.txt,2.82788787,0.439806626,0.234777852,2.463177125
20,TRUE,1,dairy_fr,1120.85,5,140.11,       inject,TRUE,476,management_schedule_5.txt,2.766356241,0.431777369,0.231049917,2.463177125
0,TRUE,15,dairy_fr,1120.85,5,140.11,       inject,TRUE,477,management_schedule_5.txt,5.151692689,0.860234856,0.375991413,2.463597375
100,TRUE,15,dairy_fr,1120.85,5,140.11,       inject,TRUE,478,management_schedule_5.txt,2.996527756,0.461308058,0.24386018,2.463597375
33.33333,TRUE,15,dairy_fr,1120.85,5,140.11,       inject,TRUE,479,management_schedule_5.txt,2.827829648,0.439807389,0.234860651,2.463597375
20,TRUE,15,dairy_fr,1120.85,5,140.11,       inject,TRUE,480,management_schedule_5.txt,2.766158093,0.431803026,0.231135081,2.463597375
0,TRUE,1,26_13_00,0,2,280.21,       inject,TRUE,481,management_schedule_4.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,0,2,280.21,       inject,TRUE,482,management_schedule_4.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,0,2,280.21,       inject,TRUE,483,management_schedule_4.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,0,2,280.21,       inject,TRUE,484,management_schedule_4.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,0,2,280.21,       inject,TRUE,485,management_schedule_4.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,0,2,280.21,       inject,TRUE,486,management_schedule_4.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,0,2,280.21,       inject,TRUE,487,management_schedule_4.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,0,2,280.21,       inject,TRUE,488,management_schedule_4.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,0,2,280.21,       inject,TRUE,489,management_schedule_4.txt,7.334839311,1.38461669,0.905060306,3.921838125
100,TRUE,1,28_10_10,0,2,280.21,       inject,TRUE,490,management_schedule_4.txt,4.095151171,0.684972098,0.471214946,3.921838125
33.33333,TRUE,1,28_10_10,0,2,280.21,       inject,TRUE,491,management_schedule_4.txt,3.847903137,0.643274575,0.441983507,3.921838125
20,TRUE,1,28_10_10,0,2,280.21,       inject,TRUE,492,management_schedule_4.txt,3.752916026,0.6268734,0.429902095,3.921838125
0,TRUE,15,28_10_10,0,2,280.21,       inject,TRUE,493,management_schedule_4.txt,7.332777073,1.385198219,0.90578342,3.92219275
100,TRUE,15,28_10_10,0,2,280.21,       inject,TRUE,494,management_schedule_4.txt,4.094879278,0.685167448,0.471513571,3.92219275
33.33333,TRUE,15,28_10_10,0,2,280.21,       inject,TRUE,495,management_schedule_4.txt,3.847364063,0.643479976,0.442239509,3.92219275
20,TRUE,15,28_10_10,0,2,280.21,       inject,TRUE,496,management_schedule_4.txt,3.752961412,0.627086329,0.430144671,3.92219275
0,TRUE,1,dairy_fr,0,2,280.21,       inject,TRUE,497,management_schedule_4.txt,4.798791529,0.704770703,0.223692668,2.048126125
100,TRUE,1,dairy_fr,0,2,280.21,       inject,TRUE,498,management_schedule_4.txt,2.691423826,0.334854764,0.120566162,2.048126125
33.33333,TRUE,1,dairy_fr,0,2,280.21,       inject,TRUE,499,management_schedule_4.txt,2.526916448,0.315344965,0.113573016,2.048126125
20,TRUE,1,dairy_fr,0,2,280.21,       inject,TRUE,500,management_schedule_4.txt,2.467224063,0.308175535,0.11067245,2.048126125
0,TRUE,15,dairy_fr,0,2,280.21,       inject,TRUE,501,management_schedule_4.txt,4.797613894,0.704963512,0.223945101,2.048576125
100,TRUE,15,dairy_fr,0,2,280.21,       inject,TRUE,502,management_schedule_4.txt,2.691308546,0.334895699,0.120686559,2.048576125
33.33333,TRUE,15,dairy_fr,0,2,280.21,       inject,TRUE,503,management_schedule_4.txt,2.526804053,0.315371075,0.1136379,2.048576125
20,TRUE,15,dairy_fr,0,2,280.21,       inject,TRUE,504,management_schedule_4.txt,2.467193957,0.308179161,0.110764067,2.048576125
0,TRUE,1,26_13_00,140.11,2,280.21,       inject,TRUE,505,management_schedule_4.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,140.11,2,280.21,       inject,TRUE,506,management_schedule_4.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,140.11,2,280.21,       inject,TRUE,507,management_schedule_4.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,140.11,2,280.21,       inject,TRUE,508,management_schedule_4.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,140.11,2,280.21,       inject,TRUE,509,management_schedule_4.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,140.11,2,280.21,       inject,TRUE,510,management_schedule_4.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,140.11,2,280.21,       inject,TRUE,511,management_schedule_4.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,140.11,2,280.21,       inject,TRUE,512,management_schedule_4.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,140.11,2,280.21,       inject,TRUE,513,management_schedule_4.txt,7.562033448,1.546401572,1.06669855,4.167206625
100,TRUE,1,28_10_10,140.11,2,280.21,       inject,TRUE,514,management_schedule_4.txt,4.32108664,0.805090786,0.591321227,4.167206625
33.33333,TRUE,1,28_10_10,140.11,2,280.21,       inject,TRUE,515,management_schedule_4.txt,4.073340293,0.760524105,0.559229643,4.167206625
20,TRUE,1,28_10_10,140.11,2,280.21,       inject,TRUE,516,management_schedule_4.txt,3.978552558,0.742989532,0.546016956,4.167206625
0,TRUE,15,28_10_10,140.11,2,280.21,       inject,TRUE,517,management_schedule_4.txt,7.560748977,1.54757471,1.06812185,4.167423
100,TRUE,15,28_10_10,140.11,2,280.21,       inject,TRUE,518,management_schedule_4.txt,4.320636996,0.80532231,0.591664133,4.167423
33.33333,TRUE,15,28_10_10,140.11,2,280.21,       inject,TRUE,519,management_schedule_4.txt,4.07342659,0.760826815,0.559548835,4.167423
20,TRUE,15,28_10_10,140.11,2,280.21,       inject,TRUE,520,management_schedule_4.txt,3.978441351,0.743253411,0.546306211,4.167423
0,TRUE,1,dairy_fr,140.11,2,280.21,       inject,TRUE,521,management_schedule_4.txt,4.843701162,0.728944956,0.247655304,2.100862375
100,TRUE,1,dairy_fr,140.11,2,280.21,       inject,TRUE,522,management_schedule_4.txt,2.729938246,0.352896369,0.138389926,2.100862375
33.33333,TRUE,1,dairy_fr,140.11,2,280.21,       inject,TRUE,523,management_schedule_4.txt,2.56440428,0.332946246,0.130959986,2.100862375
20,TRUE,1,dairy_fr,140.11,2,280.21,       inject,TRUE,524,management_schedule_4.txt,2.504654252,0.325638714,0.127917323,2.100862375
0,TRUE,15,dairy_fr,140.11,2,280.21,       inject,TRUE,525,management_schedule_4.txt,4.843318307,0.729126612,0.247896102,2.10127475
100,TRUE,15,dairy_fr,140.11,2,280.21,       inject,TRUE,526,management_schedule_4.txt,2.729571177,0.352897701,0.138472189,2.10127475
33.33333,TRUE,15,dairy_fr,140.11,2,280.21,       inject,TRUE,527,management_schedule_4.txt,2.56427415,0.332966761,0.131016807,2.10127475
20,TRUE,15,dairy_fr,140.11,2,280.21,       inject,TRUE,528,management_schedule_4.txt,2.504411542,0.325625136,0.127973719,2.10127475
0,TRUE,1,26_13_00,280.21,2,280.21,       inject,TRUE,529,management_schedule_4.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,280.21,2,280.21,       inject,TRUE,530,management_schedule_4.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,280.21,2,280.21,       inject,TRUE,531,management_schedule_4.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,280.21,2,280.21,       inject,TRUE,532,management_schedule_4.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,280.21,2,280.21,       inject,TRUE,533,management_schedule_4.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,280.21,2,280.21,       inject,TRUE,534,management_schedule_4.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,280.21,2,280.21,       inject,TRUE,535,management_schedule_4.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,280.21,2,280.21,       inject,TRUE,536,management_schedule_4.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,280.21,2,280.21,       inject,TRUE,537,management_schedule_4.txt,7.789017787,1.707025447,1.227318267,4.3188555
100,TRUE,1,28_10_10,280.21,2,280.21,       inject,TRUE,538,management_schedule_4.txt,4.546929974,0.92475016,0.710979028,4.3188555
33.33333,TRUE,1,28_10_10,280.21,2,280.21,       inject,TRUE,539,management_schedule_4.txt,4.298835414,0.877357534,0.676049122,4.3188555
20,TRUE,1,28_10_10,280.21,2,280.21,       inject,TRUE,540,management_schedule_4.txt,4.204404146,0.858707238,0.661720533,4.3188555
0,TRUE,15,28_10_10,280.21,2,280.21,       inject,TRUE,541,management_schedule_4.txt,7.78767531,1.708413377,1.2289472,4.3190035
100,TRUE,15,28_10_10,280.21,2,280.21,       inject,TRUE,542,management_schedule_4.txt,4.546429804,0.925083147,0.71140854,4.3190035
33.33333,TRUE,15,28_10_10,280.21,2,280.21,       inject,TRUE,543,management_schedule_4.txt,4.29890036,0.877692854,0.676415013,4.3190035
20,TRUE,15,28_10_10,280.21,2,280.21,       inject,TRUE,544,management_schedule_4.txt,4.204028465,0.859003019,0.662051172,4.3190035
0,TRUE,1,dairy_fr,280.21,2,280.21,       inject,TRUE,545,management_schedule_4.txt,4.891069509,0.752668831,0.271112026,2.151146375
100,TRUE,1,dairy_fr,280.21,2,280.21,       inject,TRUE,546,management_schedule_4.txt,2.768973456,0.370610798,0.15586536,2.151146375
33.33333,TRUE,1,dairy_fr,280.21,2,280.21,       inject,TRUE,547,management_schedule_4.txt,2.603117641,0.350281,0.148061068,2.151146375
20,TRUE,1,dairy_fr,280.21,2,280.21,       inject,TRUE,548,management_schedule_4.txt,2.542953211,0.34275877,0.144806858,2.151146375
0,TRUE,15,dairy_fr,280.21,2,280.21,       inject,TRUE,549,management_schedule_4.txt,4.888760941,0.752843656,0.271383477,2.151574875
100,TRUE,15,dairy_fr,280.21,2,280.21,       inject,TRUE,550,management_schedule_4.txt,2.768444089,0.370607949,0.155947456,2.151574875
33.33333,TRUE,15,dairy_fr,280.21,2,280.21,       inject,TRUE,551,management_schedule_4.txt,2.603135375,0.350307482,0.148109269,2.151574875
20,TRUE,15,dairy_fr,280.21,2,280.21,       inject,TRUE,552,management_schedule_4.txt,2.542688284,0.342758886,0.144865743,2.151574875
0,TRUE,1,26_13_00,560.43,2,280.21,       inject,TRUE,553,management_schedule_4.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,560.43,2,280.21,       inject,TRUE,554,management_schedule_4.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,560.43,2,280.21,       inject,TRUE,555,management_schedule_4.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,560.43,2,280.21,       inject,TRUE,556,management_schedule_4.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,560.43,2,280.21,       inject,TRUE,557,management_schedule_4.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,560.43,2,280.21,       inject,TRUE,558,management_schedule_4.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,560.43,2,280.21,       inject,TRUE,559,management_schedule_4.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,560.43,2,280.21,       inject,TRUE,560,management_schedule_4.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,560.43,2,280.21,       inject,TRUE,561,management_schedule_4.txt,8.246534981,2.027518058,1.547793591,4.489106125
100,TRUE,1,28_10_10,560.43,2,280.21,       inject,TRUE,562,management_schedule_4.txt,5.004525586,1.163615427,0.949840797,4.489106125
33.33333,TRUE,1,28_10_10,560.43,2,280.21,       inject,TRUE,563,management_schedule_4.txt,4.75633362,1.110668805,0.909360676,4.489106125
20,TRUE,1,28_10_10,560.43,2,280.21,       inject,TRUE,564,management_schedule_4.txt,4.66227418,1.089681233,0.892694579,4.489106125
0,TRUE,15,28_10_10,560.43,2,280.21,       inject,TRUE,565,management_schedule_4.txt,8.245527826,2.028347866,1.548882311,4.4891845
100,TRUE,15,28_10_10,560.43,2,280.21,       inject,TRUE,566,management_schedule_4.txt,5.003834307,1.163989378,0.950313495,4.4891845
33.33333,TRUE,15,28_10_10,560.43,2,280.21,       inject,TRUE,567,management_schedule_4.txt,4.756187602,1.111082218,0.90979528,4.4891845
20,TRUE,15,28_10_10,560.43,2,280.21,       inject,TRUE,568,management_schedule_4.txt,4.66160189,1.090060311,0.893108819,4.4891845
0,TRUE,1,dairy_fr,560.43,2,280.21,       inject,TRUE,569,management_schedule_4.txt,4.979919573,0.79965776,0.317398154,2.248109
100,TRUE,1,dairy_fr,560.43,2,280.21,       inject,TRUE,570,management_schedule_4.txt,2.844238911,0.405985634,0.19054344,2.248109
33.33333,TRUE,1,dairy_fr,560.43,2,280.21,       inject,TRUE,571,management_schedule_4.txt,2.67701097,0.384878753,0.181959813,2.248109
20,TRUE,1,dairy_fr,560.43,2,280.21,       inject,TRUE,572,management_schedule_4.txt,2.616556363,0.377002955,0.178389218,2.248109
0,TRUE,15,dairy_fr,560.43,2,280.21,       inject,TRUE,573,management_schedule_4.txt,4.979063197,0.799863559,0.317718002,2.248510875
100,TRUE,15,dairy_fr,560.43,2,280.21,       inject,TRUE,574,management_schedule_4.txt,2.843618099,0.406009594,0.190675246,2.248510875
33.33333,TRUE,15,dairy_fr,560.43,2,280.21,       inject,TRUE,575,management_schedule_4.txt,2.676918152,0.384877102,0.1820223,2.248510875
20,TRUE,15,dairy_fr,560.43,2,280.21,       inject,TRUE,576,management_schedule_4.txt,2.616282597,0.377061903,0.178492607,2.248510875
0,TRUE,1,26_13_00,1120.85,2,280.21,       inject,TRUE,577,management_schedule_4.txt,4.594657265,0.568077984,0.087939247,1.897417875
100,TRUE,1,26_13_00,1120.85,2,280.21,       inject,TRUE,578,management_schedule_4.txt,2.575734146,0.262764046,0.048889751,1.897417875
33.33333,TRUE,1,26_13_00,1120.85,2,280.21,       inject,TRUE,579,management_schedule_4.txt,2.417476042,0.247701373,0.046265575,1.897417875
20,TRUE,1,26_13_00,1120.85,2,280.21,       inject,TRUE,580,management_schedule_4.txt,2.360631364,0.242228231,0.045176166,1.897417875
0,TRUE,15,26_13_00,1120.85,2,280.21,       inject,TRUE,581,management_schedule_4.txt,4.59413353,0.56804792,0.0881967,1.89784175
100,TRUE,15,26_13_00,1120.85,2,280.21,       inject,TRUE,582,management_schedule_4.txt,2.575272907,0.262786906,0.048970234,1.89784175
33.33333,TRUE,15,26_13_00,1120.85,2,280.21,       inject,TRUE,583,management_schedule_4.txt,2.416883783,0.247697808,0.046337108,1.89784175
20,TRUE,15,26_13_00,1120.85,2,280.21,       inject,TRUE,584,management_schedule_4.txt,2.360282414,0.242261525,0.04524124,1.89784175
0,TRUE,1,28_10_10,1120.85,2,280.21,       inject,TRUE,585,management_schedule_4.txt,9.164911356,2.668681297,2.188945332,4.632588125
100,TRUE,1,28_10_10,1120.85,2,280.21,       inject,TRUE,586,management_schedule_4.txt,5.922685447,1.642223598,1.428445454,4.632588125
33.33333,TRUE,1,28_10_10,1120.85,2,280.21,       inject,TRUE,587,management_schedule_4.txt,5.674507081,1.578234352,1.376923816,4.632588125
20,TRUE,1,28_10_10,1120.85,2,280.21,       inject,TRUE,588,management_schedule_4.txt,5.580407412,1.552615862,1.355626505,4.632588125
0,TRUE,15,28_10_10,1120.85,2,280.21,       inject,TRUE,589,management_schedule_4.txt,9.164075311,2.670346294,2.190866527,4.63260975
100,TRUE,15,28_10_10,1120.85,2,280.21,       inject,TRUE,590,management_schedule_4.txt,5.922184354,1.642620294,1.428941115,4.63260975
33.33333,TRUE,15,28_10_10,1120.85,2,280.21,       inject,TRUE,591,management_schedule_4.txt,5.674517219,1.57882873,1.377539074,4.63260975
20,TRUE,15,28_10_10,1120.85,2,280.21,       inject,TRUE,592,management_schedule_4.txt,5.579932089,1.552987505,1.356033437,4.63260975
0,TRUE,1,dairy_fr,1120.85,2,280.21,       inject,TRUE,593,management_schedule_4.txt,5.16159127,0.8939313,0.409436843,2.43170825
100,TRUE,1,dairy_fr,1120.85,2,280.21,       inject,TRUE,594,management_schedule_4.txt,2.996057011,0.476745532,0.259467477,2.43170825
33.33333,TRUE,1,dairy_fr,1120.85,2,280.21,       inject,TRUE,595,management_schedule_4.txt,2.826142386,0.454021432,0.249239737,2.43170825
20,TRUE,1,dairy_fr,1120.85,2,280.21,       inject,TRUE,596,management_schedule_4.txt,2.764705214,0.445531519,0.245067061,2.43170825
0,TRUE,15,dairy_fr,1120.85,2,280.21,       inject,TRUE,597,management_schedule_4.txt,5.161119352,0.89379724,0.409785228,2.432109625
100,TRUE,15,dairy_fr,1120.85,2,280.21,       inject,TRUE,598,management_schedule_4.txt,2.996381734,0.476834917,0.259638197,2.432109625
33.33333,TRUE,15,dairy_fr,1120.85,2,280.21,       inject,TRUE,599,management_schedule_4.txt,2.826248553,0.454044649,0.249374256,2.432109625
20,TRUE,15,dairy_fr,1120.85,2,280.21,       inject,TRUE,600,management_schedule_4.txt,2.764986271,0.445578584,0.24517828,2.432109625
